function	width	scale	mode	passed	failed	na
log	462	115	ZeroFiveUp	1646	0	0
log	462	180	AwayFromZero	1646	0	0
log	462	180	Ceiling	1646	0	0
log	462	180	Floor	1646	0	0
log	462	180	HalfAwayFromZero	1646	0	0
log	462	180	HalfToEven	1646	0	0
log	462	180	HalfTowardZero	1646	0	0
log	462	180	Trunc	1646	0	0
log	462	180	ZeroFiveUp	1646	0	0
log	462	231	AwayFromZero	1646	0	0
log	462	231	Ceiling	1646	0	0
log	462	231	Floor	1646	0	0
log	462	231	HalfAwayFromZero	1646	0	0
log	462	231	HalfToEven	1646	0	0
log	462	231	HalfTowardZero	1646	0	0
log	462	231	Trunc	1646	0	0
log	462	231	ZeroFiveUp	1646	0	0
log	462	30	AwayFromZero	1645	0	1
log	462	30	Ceiling	1645	0	1
log	462	30	Floor	1645	0	1
log	462	30	HalfAwayFromZero	1645	0	1
log	462	30	HalfToEven	1645	0	1
log	462	30	HalfTowardZero	1645	0	1
log	462	30	Trunc	1645	0	1
log	462	30	ZeroFiveUp	1645	0	1
log	462	346	AwayFromZero	1646	0	0
log	462	346	Ceiling	1646	0	0
log	462	346	Floor	1646	0	0
log	462	346	HalfAwayFromZero	1646	0	0
log	462	346	HalfToEven	1646	0	0
log	462	346	HalfTowardZero	1646	0	0
log	462	346	Trunc	1646	0	0
log	462	346	ZeroFiveUp	1646	0	0
log	462	461	AwayFromZero	545	0	1101
log	462	461	Ceiling	545	0	1101
log	462	461	Floor	545	0	1101
log	462	461	HalfAwayFromZero	545	0	1101
log	462	461	HalfToEven	545	0	1101
log	462	461	HalfTowardZero	545	0	1101
log	462	461	Trunc	545	0	1101
log	462	461	ZeroFiveUp	545	0	1101
log	57	0	AwayFromZero	329	0	1317
log	57	0	Ceiling	329	0	1317
log	57	0	Floor	329	0	1317
log	57	0	HalfAwayFromZero	329	0	1317
log	57	0	HalfToEven	329	0	1317
log	57	0	HalfTowardZero	329	0	1317
log	57	0	Trunc	329	0	1317
log	57	0	ZeroFiveUp	329	0	1317
log	57	14	AwayFromZero	794	0	852
log	57	14	Ceiling	794	0	852
log	57	14	Floor	794	0	852
log	57	14	HalfAwayFromZero	794	0	852
log	57	14	HalfToEven	794	0	852
log	57	14	HalfTowardZero	794	0	852
log	57	14	Trunc	794	0	852
log	57	14	ZeroFiveUp	794	0	852
log	57	20	AwayFromZero	955	0	691
log	57	20	Ceiling	955	0	691
log	57	20	Floor	955	0	691
log	57	20	HalfAwayFromZero	955	0	691
log	57	20	HalfToEven	955	0	691
log	57	20	HalfTowardZero	955	0	691
log	57	20	Trunc	955	0	691
log	57	20	ZeroFiveUp	955	0	691
log	57	28	AwayFromZero	1566	0	80
log	57	28	Ceiling	1566	0	80
log	57	28	Floor	1566	0	80
log	57	28	HalfAwayFromZero	1566	0	80
log	57	28	HalfToEven	1566	0	80
log	57	28	HalfTowardZero	1566	0	80
log	57	28	Trunc	1566	0	80
log	57	28	ZeroFiveUp	1566	0	80
log	57	30	AwayFromZero	1642	0	4
log	57	30	Ceiling	1642	0	4
log	57	30	Floor	1642	0	4
log	57	30	HalfAwayFromZero	1642	0	4
log	57	30	HalfToEven	1642	0	4
log	57	30	HalfTowardZero	1642	0	4
log	57	30	Trunc	1642	0	4
log	57	30	ZeroFiveUp	1642	0	4
log	57	42	AwayFromZero	1631	0	15
log	57	42	Ceiling	1631	0	15
log	57	42	Floor	1631	0	15
log	57	42	HalfAwayFromZero	1631	0	15
log	57	42	HalfToEven	1631	0	15
log	57	42	HalfTowardZero	1631	0	15
log	57	42	Trunc	1631	0	15
log	57	42	ZeroFiveUp	1631	0	15
log	57	56	AwayFromZero	548	0	1098
log	57	56	Ceiling	548	0	1098
log	57	56	Floor	548	0	1098
log	57	56	HalfAwayFromZero	548	0	1098
log	57	56	HalfToEven	548	0	1098
log	57	56	HalfTowardZero	548	0	1098
log	57	56	Trunc	548	0	1098
log	57	56	ZeroFiveUp	548	0	1098
log	616	0	AwayFromZero	329	0	1317
log	616	0	Ceiling	329	0	1317
log	616	0	Floor	329	0	1317
log	616	0	HalfAwayFromZero	329	0	1317
log	616	0	HalfToEven	329	0	1317
log	616	0	HalfTowardZero	329	0	1317
log	616	0	Trunc	329	0	1317
log	616	0	ZeroFiveUp	329	0	1317
log	616	130	AwayFromZero	1646	0	0
log	616	130	Ceiling	1646	0	0
log	616	130	Floor	1646	0	0
log	616	130	HalfAwayFromZero	1646	0	0
log	616	130	HalfToEven	1646	0	0
log	616	130	HalfTowardZero	1646	0	0
log	616	130	Trunc	1646	0	0
log	616	130	ZeroFiveUp	1646	0	0
log	616	154	AwayFromZero	1646	0	0
log	616	154	Ceiling	1646	0	0
log	616	154	Floor	1646	0	0
log	616	154	HalfAwayFromZero	1646	0	0
log	616	154	HalfToEven	1646	0	0
log	616	154	HalfTowardZero	1646	0	0
log	616	154	Trunc	1646	0	0
log	616	154	ZeroFiveUp	1646	0	0
log	616	240	AwayFromZero	1646	0	0
log	616	240	Ceiling	1646	0	0
log	616	240	Floor	1646	0	0
log	616	240	HalfAwayFromZero	1646	0	0
log	616	240	HalfToEven	1646	0	0
log	616	240	HalfTowardZero	1646	0	0
log	616	240	Trunc	1646	0	0
log	616	240	ZeroFiveUp	1646	0	0
log	616	30	AwayFromZero	1645	0	1
log	616	30	Ceiling	1645	0	1
log	616	30	Floor	1645	0	1
log	616	30	HalfAwayFromZero	1645	0	1
log	616	30	HalfToEven	1645	0	1
log	616	30	HalfTowardZero	1645	0	1
log	616	30	Trunc	1645	0	1
log	616	30	ZeroFiveUp	1645	0	1
log	616	308	AwayFromZero	1646	0	0
log	616	308	Ceiling	1646	0	0
log	616	308	Floor	1646	0	0
log	616	308	HalfAwayFromZero	1646	0	0
log	616	308	HalfToEven	1646	0	0
log	616	308	HalfTowardZero	1646	0	0
log	616	308	Trunc	1646	0	0
log	616	308	ZeroFiveUp	1646	0	0
log	616	462	AwayFromZero	1646	0	0
log	616	462	Ceiling	1646	0	0
log	616	462	Floor	1646	0	0
log	616	462	HalfAwayFromZero	1646	0	0
log	616	462	HalfToEven	1646	0	0
log	616	462	HalfTowardZero	1646	0	0
log	616	462	Trunc	1646	0	0
log	616	462	ZeroFiveUp	1646	0	0
log	616	590	AwayFromZero	1642	0	4
log	616	590	Ceiling	1642	0	4
log	616	590	Floor	1642	0	4
log	616	590	HalfAwayFromZero	1642	0	4
log	616	590	HalfToEven	1642	0	4
log	616	590	HalfTowardZero	1642	0	4
log	616	590	Trunc	1642	0	4
log	616	590	ZeroFiveUp	1642	0	4
log	616	615	AwayFromZero	547	0	1099
log	616	615	Ceiling	547	0	1099
log	616	615	Floor	547	0	1099
log	616	615	HalfAwayFromZero	547	0	1099
log	616	615	HalfToEven	547	0	1099
log	616	615	HalfTowardZero	547	0	1099
log	616	615	Trunc	547	0	1099
log	616	615	ZeroFiveUp	547	0	1099
log	76	0	AwayFromZero	329	0	1317
log	76	0	Ceiling	329	0	1317
log	76	0	Floor	329	0	1317
log	76	0	HalfAwayFromZero	329	0	1317
log	76	0	HalfToEven	329	0	1317
log	76	0	HalfTowardZero	329	0	1317
log	76	0	Trunc	329	0	1317
log	76	0	ZeroFiveUp	329	0	1317
log	76	18	AwayFromZero	867	0	779
log	76	18	Ceiling	867	0	779
log	76	18	Floor	867	0	779
log	76	18	HalfAwayFromZero	867	0	779
log	76	18	HalfToEven	867	0	779
log	76	18	HalfTowardZero	867	0	779
log	76	18	Trunc	867	0	779
log	76	18	ZeroFiveUp	867	0	779
log	76	19	AwayFromZero	955	0	691
log	76	19	Ceiling	955	0	691
log	76	19	Floor	955	0	691
log	76	19	HalfAwayFromZero	955	0	691
log	76	19	HalfToEven	955	0	691
log	76	19	HalfTowardZero	955	0	691
log	76	19	Trunc	955	0	691
log	76	19	ZeroFiveUp	955	0	691
log	76	38	AwayFromZero	1646	0	0
log	76	38	Ceiling	1646	0	0
log	76	38	Floor	1646	0	0
log	76	38	HalfAwayFromZero	1646	0	0
log	76	38	HalfToEven	1646	0	0
log	76	38	HalfTowardZero	1646	0	0
log	76	38	Trunc	1646	0	0
log	76	38	ZeroFiveUp	1646	0	0
log	76	40	AwayFromZero	1646	0	0
log	76	40	Ceiling	1646	0	0
log	76	40	Floor	1646	0	0
log	76	40	HalfAwayFromZero	1646	0	0
log	76	40	HalfToEven	1646	0	0
log	76	40	HalfTowardZero	1646	0	0
log	76	40	Trunc	1646	0	0
log	76	40	ZeroFiveUp	1646	0	0
log	76	57	AwayFromZero	1635	0	11
log	76	57	Ceiling	1635	0	11
log	76	57	Floor	1635	0	11
log	76	57	HalfAwayFromZero	1635	0	11
log	76	57	HalfToEven	1635	0	11
log	76	57	HalfTowardZero	1635	0	11
log	76	57	Trunc	1635	0	11
log	76	57	ZeroFiveUp	1635	0	11
log	76	75	AwayFromZero	550	0	1096
log	76	75	Ceiling	550	0	1096
log	76	75	Floor	550	0	1096
log	76	75	HalfAwayFromZero	550	0	1096
log	76	75	HalfToEven	550	0	1096
log	76	75	HalfTowardZero	550	0	1096
log	76	75	Trunc	550	0	1096
log	76	75	ZeroFiveUp	550	0	1096
log	924	0	AwayFromZero	329	0	1317
log	924	0	Ceiling	329	0	1317
log	924	0	Floor	329	0	1317
log	924	0	HalfAwayFromZero	329	0	1317
log	924	0	HalfToEven	329	0	1317
log	924	0	HalfTowardZero	329	0	1317
log	924	0	Trunc	329	0	1317
log	924	0	ZeroFiveUp	329	0	1317
log	924	180	AwayFromZero	1646	0	0
log	924	180	Ceiling	1646	0	0
log	924	180	Floor	1646	0	0
log	924	180	HalfAwayFromZero	1646	0	0
log	924	180	HalfToEven	1646	0	0
log	924	180	HalfTowardZero	1646	0	0
log	924	180	Trunc	1646	0	0
log	924	180	ZeroFiveUp	1646	0	0
log	924	231	AwayFromZero	1646	0	0
log	924	231	Ceiling	1646	0	0
log	924	231	Floor	1646	0	0
log	924	231	HalfAwayFromZero	1646	0	0
log	924	231	HalfToEven	1646	0	0
log	924	231	HalfTowardZero	1646	0	0
log	924	231	Trunc	1646	0	0
log	924	231	ZeroFiveUp	1646	0	0
log	924	30	AwayFromZero	1645	0	1
log	924	30	Ceiling	1645	0	1
log	924	30	Floor	1645	0	1
log	924	30	HalfAwayFromZero	1645	0	1
log	924	30	HalfToEven	1645	0	1
log	924	30	HalfTowardZero	1645	0	1
log	924	30	Trunc	1645	0	1
log	924	30	ZeroFiveUp	1645	0	1
log	924	350	AwayFromZero	1646	0	0
log	924	350	Ceiling	1646	0	0
log	924	350	Floor	1646	0	0
log	924	350	HalfAwayFromZero	1646	0	0
log	924	350	HalfToEven	1646	0	0
log	924	350	HalfTowardZero	1646	0	0
log	924	350	Trunc	1646	0	0
log	924	350	ZeroFiveUp	1646	0	0
log	924	462	AwayFromZero	1646	0	0
log	924	462	Ceiling	1646	0	0
log	924	462	Floor	1646	0	0
log	924	462	HalfAwayFromZero	1646	0	0
log	924	462	HalfToEven	1646	0	0
log	924	462	HalfTowardZero	1646	0	0
log	924	462	Trunc	1646	0	0
log	924	462	ZeroFiveUp	1646	0	0
log	924	693	AwayFromZero	1646	0	0
log	924	693	Ceiling	1646	0	0
log	924	693	Floor	1646	0	0
log	924	693	HalfAwayFromZero	1646	0	0
log	924	693	HalfToEven	1646	0	0
log	924	693	HalfTowardZero	1646	0	0
log	924	693	Trunc	1646	0	0
log	924	693	ZeroFiveUp	1646	0	0
log	924	900	AwayFromZero	1640	0	6
log	924	900	Ceiling	1640	0	6
log	924	900	Floor	1640	0	6
log	924	900	HalfAwayFromZero	1640	0	6
log	924	900	HalfToEven	1640	0	6
log	924	900	HalfTowardZero	1640	0	6
log	924	900	Trunc	1640	0	6
log	924	900	ZeroFiveUp	1640	0	6
log	924	923	AwayFromZero	548	0	1098
log	924	923	Ceiling	548	0	1098
log	924	923	Floor	548	0	1098
log	924	923	HalfAwayFromZero	548	0	1098
log	924	923	HalfToEven	548	0	1098
log	924	923	HalfTowardZero	548	0	1098
log	924	923	Trunc	548	0	1098
log	924	923	ZeroFiveUp	548	0	1098
log10	115	0	AwayFromZero	899	0	4365
log10	115	0	Ceiling	899	0	4365
log10	115	0	Floor	899	0	4365
log10	115	0	HalfAwayFromZero	899	0	4365
log10	115	0	HalfToEven	899	0	4365
log10	115	0	HalfTowardZero	899	0	4365
log10	115	0	Trunc	899	0	4365
log10	115	0	ZeroFiveUp	899	0	4365
log10	115	114	AwayFromZero	1803	0	3461
log10	115	114	Ceiling	1803	0	3461
log10	115	114	Floor	1803	0	3461
log10	115	114	HalfAwayFromZero	1803	0	3461
log10	115	114	HalfToEven	1803	0	3461
log10	115	114	HalfTowardZero	1803	0	3461
log10	115	114	Trunc	1803	0	3461
log10	115	114	ZeroFiveUp	1803	0	3461
log10	115	28	AwayFromZero	5223	0	41
log10	115	28	Ceiling	5223	0	41
log10	115	28	Floor	5223	0	41
log10	115	28	HalfAwayFromZero	5223	0	41
log10	115	28	HalfToEven	5223	0	41
log10	115	28	HalfTowardZero	5223	0	41
log10	115	28	Trunc	5223	0	41
log10	115	28	ZeroFiveUp	5223	0	41
log10	115	50	AwayFromZero	5221	0	43
log10	115	50	Ceiling	5221	0	43
log10	115	50	Floor	5221	0	43
log10	115	50	HalfAwayFromZero	5221	0	43
log10	115	50	HalfToEven	5221	0	43
log10	115	50	HalfTowardZero	5221	0	43
log10	115	50	Trunc	5221	0	43
log10	115	50	ZeroFiveUp	5221	0	43
log10	115	57	AwayFromZero	5222	0	42
log10	115	57	Ceiling	5222	0	42
log10	115	57	Floor	5222	0	42
log10	115	57	HalfAwayFromZero	5222	0	42
log10	115	57	HalfToEven	5222	0	42
log10	115	57	HalfTowardZero	5222	0	42
log10	115	57	Trunc	5222	0	42
log10	115	57	ZeroFiveUp	5222	0	42
log10	115	86	AwayFromZero	5210	0	54
log10	115	86	Ceiling	5210	0	54
log10	115	86	Floor	5210	0	54
log10	115	86	HalfAwayFromZero	5210	0	54
log10	115	86	HalfToEven	5210	0	54
log10	115	86	HalfTowardZero	5210	0	54
log10	115	86	Trunc	5210	0	54
log10	115	86	ZeroFiveUp	5210	0	54
log10	1232	0	AwayFromZero	919	0	4345
log10	1232	0	Ceiling	919	0	4345
log10	1232	0	Floor	919	0	4345
log10	1232	0	HalfAwayFromZero	919	0	4345
log10	1232	0	HalfToEven	919	0	4345
log10	1232	0	HalfTowardZero	919	0	4345
log10	1232	0	Trunc	919	0	4345
log10	1232	0	ZeroFiveUp	919	0	4345
log10	1232	1200	AwayFromZero	5226	0	38
log10	1232	1200	Ceiling	5226	0	38
log10	1232	1200	Floor	5226	0	38
log10	1232	1200	HalfAwayFromZero	5226	0	38
log10	1232	1200	HalfToEven	5226	0	38
log10	1232	1200	HalfTowardZero	5226	0	38
log10	1232	1200	Trunc	5226	0	38
log10	1232	1200	ZeroFiveUp	5226	0	38
log10	1232	1231	AwayFromZero	1815	0	3449
log10	1232	1231	Ceiling	1815	0	3449
log10	1232	1231	Floor	1815	0	3449
log10	1232	1231	HalfAwayFromZero	1815	0	3449
log10	1232	1231	HalfToEven	1815	0	3449
log10	1232	1231	HalfTowardZero	1815	0	3449
log10	1232	1231	Trunc	1815	0	3449
log10	1232	1231	ZeroFiveUp	1815	0	3449
log10	1232	250	AwayFromZero	5256	0	8
log10	1232	250	Ceiling	5256	0	8
log10	1232	250	Floor	5256	0	8
log10	1232	250	HalfAwayFromZero	5256	0	8
log10	1232	250	HalfToEven	5256	0	8
log10	1232	250	HalfTowardZero	5256	0	8
log10	1232	250	Trunc	5256	0	8
log10	1232	250	ZeroFiveUp	5256	0	8
log10	1232	30	AwayFromZero	5244	0	20
log10	1232	30	Ceiling	5244	0	20
log10	1232	30	Floor	5244	0	20
log10	1232	30	HalfAwayFromZero	5244	0	20
log10	1232	30	HalfToEven	5244	0	20
log10	1232	30	HalfTowardZero	5244	0	20
log10	1232	30	Trunc	5244	0	20
log10	1232	30	ZeroFiveUp	5244	0	20
log10	1232	308	AwayFromZero	5257	0	7
log10	1232	308	Ceiling	5257	0	7
log10	1232	308	Floor	5257	0	7
log10	1232	308	HalfAwayFromZero	5257	0	7
log10	1232	308	HalfToEven	5257	0	7
log10	1232	308	HalfTowardZero	5257	0	7
log10	1232	308	Trunc	5257	0	7
log10	1232	308	ZeroFiveUp	5257	0	7
log10	1232	470	AwayFromZero	5257	0	7
log10	1232	470	Ceiling	5257	0	7
log10	1232	470	Floor	5257	0	7
log10	1232	470	HalfAwayFromZero	5257	0	7
log10	1232	470	HalfToEven	5257	0	7
log10	1232	470	HalfTowardZero	5257	0	7
log10	1232	470	Trunc	5257	0	7
log10	1232	470	ZeroFiveUp	5257	0	7
log10	1232	616	AwayFromZero	5257	0	7
log10	1232	616	Ceiling	5257	0	7
log10	1232	616	Floor	5257	0	7
log10	1232	616	HalfAwayFromZero	5257	0	7
log10	1232	616	HalfToEven	5257	0	7
log10	1232	616	HalfTowardZero	5257	0	7
log10	1232	616	Trunc	5257	0	7
log10	1232	616	ZeroFiveUp	5257	0	7
log10	1232	924	AwayFromZero	5254	0	10
log10	1232	924	Ceiling	5254	0	10
log10	1232	924	Floor	5254	0	10
log10	1232	924	HalfAwayFromZero	5254	0	10
log10	1232	924	HalfToEven	5254	0	10
log10	1232	924	HalfTowardZero	5254	0	10
log10	1232	924	Trunc	5254	0	10
log10	1232	924	ZeroFiveUp	5254	0	10
log10	153	0	AwayFromZero	902	0	4362
log10	153	0	Ceiling	902	0	4362
log10	153	0	Floor	902	0	4362
log10	153	0	HalfAwayFromZero	902	0	4362
log10	153	0	HalfToEven	902	0	4362
log10	153	0	HalfTowardZero	902	0	4362
log10	153	0	Trunc	902	0	4362
log10	153	0	ZeroFiveUp	902	0	4362
log10	153	114	AwayFromZero	5221	0	43
log10	153	114	Ceiling	5221	0	43
log10	153	114	Floor	5221	0	43
log10	153	114	HalfAwayFromZero	5221	0	43
log10	153	114	HalfToEven	5221	0	43
log10	153	114	HalfTowardZero	5221	0	43
log10	153	114	Trunc	5221	0	43
log10	153	114	ZeroFiveUp	5221	0	43
log10	153	152	AwayFromZero	1805	0	3459
log10	153	152	Ceiling	1805	0	3459
log10	153	152	Floor	1805	0	3459
log10	153	152	HalfAwayFromZero	1805	0	3459
log10	153	152	HalfToEven	1805	0	3459
log10	153	152	HalfTowardZero	1805	0	3459
log10	153	152	Trunc	1805	0	3459
log10	153	152	ZeroFiveUp	1805	0	3459
log10	153	38	AwayFromZero	5227	0	37
log10	153	38	Ceiling	5227	0	37
log10	153	38	Floor	5227	0	37
log10	153	38	HalfAwayFromZero	5227	0	37
log10	153	38	HalfToEven	5227	0	37
log10	153	38	HalfTowardZero	5227	0	37
log10	153	38	Trunc	5227	0	37
log10	153	38	ZeroFiveUp	5227	0	37
log10	153	76	AwayFromZero	5226	0	38
log10	153	76	Ceiling	5226	0	38
log10	153	76	Floor	5226	0	38
log10	153	76	HalfAwayFromZero	5226	0	38
log10	153	76	HalfToEven	5226	0	38
log10	153	76	HalfTowardZero	5226	0	38
log10	153	76	Trunc	5226	0	38
log10	153	76	ZeroFiveUp	5226	0	38
log10	18	0	AwayFromZero	867	0	4397
log10	18	0	Ceiling	867	0	4397
log10	18	0	Floor	867	0	4397
log10	18	0	HalfAwayFromZero	867	0	4397
log10	18	0	HalfToEven	867	0	4397
log10	18	0	HalfTowardZero	867	0	4397
log10	18	0	Trunc	867	0	4397
log10	18	0	ZeroFiveUp	867	0	4397
log10	18	13	AwayFromZero	750	0	4514
log10	18	13	Ceiling	750	0	4514
log10	18	13	Floor	750	0	4514
log10	18	13	HalfAwayFromZero	750	0	4514
log10	18	13	HalfToEven	750	0	4514
log10	18	13	HalfTowardZero	750	0	4514
log10	18	13	Trunc	750	0	4514
log10	18	13	ZeroFiveUp	750	0	4514
log10	18	17	AwayFromZero	385	0	4879
log10	18	17	Ceiling	385	0	4879
log10	18	17	Floor	385	0	4879
log10	18	17	HalfAwayFromZero	385	0	4879
log10	18	17	HalfToEven	385	0	4879
log10	18	17	HalfTowardZero	385	0	4879
log10	18	17	Trunc	385	0	4879
log10	18	17	ZeroFiveUp	385	0	4879
log10	18	3	AwayFromZero	883	0	4381
log10	18	3	Ceiling	883	0	4381
log10	18	3	Floor	883	0	4381
log10	18	3	HalfAwayFromZero	883	0	4381
log10	18	3	HalfToEven	883	0	4381
log10	18	3	HalfTowardZero	883	0	4381
log10	18	3	Trunc	883	0	4381
log10	18	3	ZeroFiveUp	883	0	4381
log10	18	4	AwayFromZero	1039	0	4225
log10	18	4	Ceiling	1039	0	4225
log10	18	4	Floor	1039	0	4225
log10	18	4	HalfAwayFromZero	1039	0	4225
log10	18	4	HalfToEven	1039	0	4225
log10	18	4	HalfTowardZero	1039	0	4225
log10	18	4	Trunc	1039	0	4225
log10	18	4	ZeroFiveUp	1039	0	4225
log10	18	9	AwayFromZero	1369	0	3895
log10	18	9	Ceiling	1369	0	3895
log10	18	9	Floor	1369	0	3895
log10	18	9	HalfAwayFromZero	1369	0	3895
log10	18	9	HalfToEven	1369	0	3895
log10	18	9	HalfTowardZero	1369	0	3895
log10	18	9	Trunc	1369	0	3895
log10	18	9	ZeroFiveUp	1369	0	3895
log10	230	0	AwayFromZero	906	0	4358
log10	230	0	Ceiling	906	0	4358
log10	230	0	Floor	906	0	4358
log10	230	0	HalfAwayFromZero	906	0	4358
log10	230	0	HalfToEven	906	0	4358
log10	230	0	HalfTowardZero	906	0	4358
log10	230	0	Trunc	906	0	4358
log10	230	0	ZeroFiveUp	906	0	4358
log10	230	115	AwayFromZero	5233	0	31
log10	230	115	Ceiling	5233	0	31
log10	230	115	Floor	5233	0	31
log10	230	115	HalfAwayFromZero	5233	0	31
log10	230	115	HalfToEven	5233	0	31
log10	230	115	HalfTowardZero	5233	0	31
log10	230	115	Trunc	5233	0	31
log10	230	115	ZeroFiveUp	5233	0	31
log10	230	172	AwayFromZero	5229	0	35
log10	230	172	Ceiling	5229	0	35
log10	230	172	Floor	5229	0	35
log10	230	172	HalfAwayFromZero	5229	0	35
log10	230	172	HalfToEven	5229	0	35
log10	230	172	HalfTowardZero	5229	0	35
log10	230	172	Trunc	5229	0	35
log10	230	172	ZeroFiveUp	5229	0	35
log10	230	229	AwayFromZero	1808	0	3456
log10	230	229	Ceiling	1808	0	3456
log10	230	229	Floor	1808	0	3456
log10	230	229	HalfAwayFromZero	1808	0	3456
log10	230	229	HalfToEven	1808	0	3456
log10	230	229	HalfTowardZero	1808	0	3456
log10	230	229	Trunc	1808	0	3456
log10	230	229	ZeroFiveUp	1808	0	3456
log10	230	30	AwayFromZero	5230	0	34
log10	230	30	Ceiling	5230	0	34
log10	230	30	Floor	5230	0	34
log10	230	30	HalfAwayFromZero	5230	0	34
log10	230	30	HalfToEven	5230	0	34
log10	230	30	HalfTowardZero	5230	0	34
log10	230	30	Trunc	5230	0	34
log10	230	30	ZeroFiveUp	5230	0	34
log10	230	57	AwayFromZero	5233	0	31
log10	230	57	Ceiling	5233	0	31
log10	230	57	Floor	5233	0	31
log10	230	57	HalfAwayFromZero	5233	0	31
log10	230	57	HalfToEven	5233	0	31
log10	230	57	HalfTowardZero	5233	0	31
log10	230	57	Trunc	5233	0	31
log10	230	57	ZeroFiveUp	5233	0	31
log10	307	0	AwayFromZero	909	0	4355
log10	307	0	Ceiling	909	0	4355
log10	307	0	Floor	909	0	4355
log10	307	0	HalfAwayFromZero	909	0	4355
log10	307	0	HalfToEven	909	0	4355
log10	307	0	HalfTowardZero	909	0	4355
log10	307	0	Trunc	909	0	4355
log10	307	0	ZeroFiveUp	909	0	4355
log10	307	120	AwayFromZero	5237	0	27
log10	307	120	Ceiling	5237	0	27
log10	307	120	Floor	5237	0	27
log10	307	120	HalfAwayFromZero	5237	0	27
log10	307	120	HalfToEven	5237	0	27
log10	307	120	HalfTowardZero	5237	0	27
log10	307	120	Trunc	5237	0	27
log10	307	120	ZeroFiveUp	5237	0	27
log10	307	153	AwayFromZero	5237	0	27
log10	307	153	Ceiling	5237	0	27
log10	307	153	Floor	5237	0	27
log10	307	153	HalfAwayFromZero	5237	0	27
log10	307	153	HalfToEven	5237	0	27
log10	307	153	HalfTowardZero	5237	0	27
log10	307	153	Trunc	5237	0	27
log10	307	153	ZeroFiveUp	5237	0	27
log10	307	230	AwayFromZero	5233	0	31
log10	307	230	Ceiling	5233	0	31
log10	307	230	Floor	5233	0	31
log10	307	230	HalfAwayFromZero	5233	0	31
log10	307	230	HalfToEven	5233	0	31
log10	307	230	HalfTowardZero	5233	0	31
log10	307	230	Trunc	5233	0	31
log10	307	230	ZeroFiveUp	5233	0	31
log10	307	290	AwayFromZero	5205	0	59
log10	307	290	Ceiling	5205	0	59
log10	307	290	Floor	5205	0	59
log10	307	290	HalfAwayFromZero	5205	0	59
log10	307	290	HalfToEven	5205	0	59
log10	307	290	HalfTowardZero	5205	0	59
log10	307	290	Trunc	5205	0	59
log10	307	290	ZeroFiveUp	5205	0	59
log10	307	30	AwayFromZero	5233	0	31
log10	307	30	Ceiling	5233	0	31
log10	307	30	Floor	5233	0	31
log10	307	30	HalfAwayFromZero	5233	0	31
log10	307	30	HalfToEven	5233	0	31
log10	307	30	HalfTowardZero	5233	0	31
log10	307	30	Trunc	5233	0	31
log10	307	30	ZeroFiveUp	5233	0	31
log10	307	306	AwayFromZero	1810	0	3454
log10	307	306	Ceiling	1810	0	3454
log10	307	306	Floor	1810	0	3454
log10	307	306	HalfAwayFromZero	1810	0	3454
log10	307	306	HalfToEven	1810	0	3454
log10	307	306	HalfTowardZero	1810	0	3454
log10	307	306	Trunc	1810	0	3454
log10	307	306	ZeroFiveUp	1810	0	3454
log10	307	50	AwayFromZero	5235	0	29
log10	307	50	Ceiling	5235	0	29
log10	307	50	Floor	5235	0	29
log10	307	50	HalfAwayFromZero	5235	0	29
log10	307	50	HalfToEven	5235	0	29
log10	307	50	HalfTowardZero	5235	0	29
log10	307	50	Trunc	5235	0	29
log10	307	50	ZeroFiveUp	5235	0	29
log10	307	70	AwayFromZero	5236	0	28
log10	307	70	Ceiling	5236	0	28
log10	307	70	Floor	5236	0	28
log10	307	70	HalfAwayFromZero	5236	0	28
log10	307	70	HalfToEven	5236	0	28
log10	307	70	HalfTowardZero	5236	0	28
log10	307	70	Trunc	5236	0	28
log10	307	70	ZeroFiveUp	5236	0	28
log10	307	76	AwayFromZero	5237	0	27
log10	307	76	Ceiling	5237	0	27
log10	307	76	Floor	5237	0	27
log10	307	76	HalfAwayFromZero	5237	0	27
log10	307	76	HalfToEven	5237	0	27
log10	307	76	HalfTowardZero	5237	0	27
log10	307	76	Trunc	5237	0	27
log10	307	76	ZeroFiveUp	5237	0	27
log10	38	0	AwayFromZero	887	0	4377
log10	38	0	Ceiling	887	0	4377
log10	38	0	Floor	887	0	4377
log10	38	0	HalfAwayFromZero	887	0	4377
log10	38	0	HalfToEven	887	0	4377
log10	38	0	HalfTowardZero	887	0	4377
log10	38	0	Trunc	887	0	4377
log10	38	0	ZeroFiveUp	887	0	4377
log10	38	10	AwayFromZero	1390	0	3874
log10	38	10	Ceiling	1390	0	3874
log10	38	10	Floor	1390	0	3874
log10	38	10	HalfAwayFromZero	1390	0	3874
log10	38	10	HalfToEven	1390	0	3874
log10	38	10	HalfTowardZero	1390	0	3874
log10	38	10	Trunc	1390	0	3874
log10	38	10	ZeroFiveUp	1390	0	3874
log10	38	12	AwayFromZero	1413	0	3851
log10	38	12	Ceiling	1413	0	3851
log10	38	12	Floor	1413	0	3851
log10	38	12	HalfAwayFromZero	1413	0	3851
log10	38	12	HalfToEven	1413	0	3851
log10	38	12	HalfTowardZero	1413	0	3851
log10	38	12	Trunc	1413	0	3851
log10	38	12	ZeroFiveUp	1413	0	3851
log10	38	17	AwayFromZero	1840	0	3424
